reg_id,url,name,reg_role,reg_type,reg_status,reg_status_date,client,organization,lobbying_firm
436020,/lra/reporting/public/registrar/view.do?method=get&registrationId=436020,"Anshan, Micah",In House Lobbyist,Organization,Active,"July   16, 2021",,Futurpreneur Canada,
397876,/lra/reporting/public/registrar/view.do?method=get&registrationId=397876,"Anshan, Micah",In House Lobbyist,Organization,Terminated,"May    14, 2021",,Futurpreneur Canada,
214324,/lra/reporting/public/registrar/view.do?method=get&registrationId=214324,"Antonio, Janet",In House Lobbyist,Organization,Terminated,"January  22, 2018",,Cystic Fibrosis Canada,
415363,/lra/reporting/public/registrar/view.do?method=get&registrationId=415363,"Araneda, Derrick",Consultant Lobbyist,Consultant Lobbyist,Active,"August  25, 2021",Kohl & Frisch Ltd.,,Stosic & Associates
372262,/lra/reporting/public/registrar/view.do?method=get&registrationId=372262,"Araneda, Derrick",Consultant Lobbyist,Consultant Lobbyist,Terminated,"July   28, 2020",Mediseen Inc.,,Stosic & Associates
370743,/lra/reporting/public/registrar/view.do?method=get&registrationId=370743,"Araneda, Derrick",Consultant Lobbyist,Consultant Lobbyist,Terminated,"June   23, 2020",Mint Pharmaceuticals Inc.,,Stosic & Associates
285695,/lra/reporting/public/registrar/view.do?method=get&registrationId=285695,"Archer, Hadley",In House Lobbyist,Organization,Terminated,"June   20, 2019",,Nature United,
320296,/lra/reporting/public/registrar/view.do?method=get&registrationId=320296,"Archer, Hadley",In House Lobbyist,Organization,Terminated,"February 25, 2020",,Nature United,
285695,/lra/reporting/public/registrar/view.do?method=get&registrationId=285695,"Archer, Hadley",Senior Officer,Organization,Terminated,"June   20, 2019",,Nature United,
320296,/lra/reporting/public/registrar/view.do?method=get&registrationId=320296,"Archer, Hadley",Senior Officer,Organization,Terminated,"February 25, 2020",,Nature United,
120232,/lra/reporting/public/registrar/view.do?method=get&registrationId=120232,"Archer, Hadley",In House Lobbyist,Organization,Terminated,"May    24, 2016",,TNC Canada,
148118,/lra/reporting/public/registrar/view.do?method=get&registrationId=148118,"Archer, Hadley",In House Lobbyist,Organization,Terminated,"December 06, 2016",,TNC Canada,
204430,/lra/reporting/public/registrar/view.do?method=get&registrationId=204430,"Archer, Hadley",In House Lobbyist,Organization,Terminated,"August  07, 2017",,TNC Canada,
216288,/lra/reporting/public/registrar/view.do?method=get&registrationId=216288,"Archer, Hadley",In House Lobbyist,Organization,Terminated,"February 23, 2018",,TNC Canada,
232294,/lra/reporting/public/registrar/view.do?method=get&registrationId=232294,"Archer, Hadley",In House Lobbyist,Organization,Terminated,"October  23, 2018",,TNC Canada,
3654826,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654826,"Archer, Hadley",In House Lobbyist,Organization,Terminated,"September 21, 2015",,TNC Canada,
120232,/lra/reporting/public/registrar/view.do?method=get&registrationId=120232,"Archer, Hadley",Senior Officer,Organization,Terminated,"May    24, 2016",,TNC Canada,
148118,/lra/reporting/public/registrar/view.do?method=get&registrationId=148118,"Archer, Hadley",Senior Officer,Organization,Terminated,"December 06, 2016",,TNC Canada,
204430,/lra/reporting/public/registrar/view.do?method=get&registrationId=204430,"Archer, Hadley",Senior Officer,Organization,Terminated,"August  07, 2017",,TNC Canada,
216288,/lra/reporting/public/registrar/view.do?method=get&registrationId=216288,"Archer, Hadley",Senior Officer,Organization,Terminated,"February 23, 2018",,TNC Canada,
232294,/lra/reporting/public/registrar/view.do?method=get&registrationId=232294,"Archer, Hadley",Senior Officer,Organization,Terminated,"October  23, 2018",,TNC Canada,
3654826,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654826,"Archer, Hadley",Senior Officer,Organization,Terminated,"September 21, 2015",,TNC Canada,
13160725,/lra/reporting/public/registrar/view.do?method=get&registrationId=13160725,"Armour, Jim",Consultant Lobbyist,Consultant Lobbyist,Terminated,"November 26, 2019",SAP,,Summa Strategies Canada
10110513,/lra/reporting/public/registrar/view.do?method=get&registrationId=10110513,"Armour, Jim",Consultant Lobbyist,Consultant Lobbyist,Terminated,"July   31, 2017",Vertex Pharmaceuticals (Canada) Inc.,,Summa Strategies Canada Inc.
448668,/lra/reporting/public/registrar/view.do?method=get&registrationId=448668,"Armstrong, Jennifer",In House Lobbyist,Organization,Active,"September 03, 2021",,Investment Industry Regulatory Organization of Canada (IIROC),
403772,/lra/reporting/public/registrar/view.do?method=get&registrationId=403772,"Armstrong, Jennifer",In House Lobbyist,Organization,Terminated,"August  09, 2021",,Investment Industry Regulatory Organization of Canada (IIROC),
46101,/lra/reporting/public/registrar/view.do?method=get&registrationId=46101,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"July   22, 2014",,MERCK CANADA INC.,
71862,/lra/reporting/public/registrar/view.do?method=get&registrationId=71862,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"January  24, 2015",,MERCK CANADA INC.,
93319,/lra/reporting/public/registrar/view.do?method=get&registrationId=93319,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"July   28, 2015",,MERCK CANADA INC.,
117885,/lra/reporting/public/registrar/view.do?method=get&registrationId=117885,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"January  29, 2016",,MERCK CANADA INC.,
143016,/lra/reporting/public/registrar/view.do?method=get&registrationId=143016,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"August  01, 2016",,MERCK CANADA INC.,
164847,/lra/reporting/public/registrar/view.do?method=get&registrationId=164847,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"February 03, 2017",,MERCK CANADA INC.,
208350,/lra/reporting/public/registrar/view.do?method=get&registrationId=208350,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"August  04, 2017",,MERCK CANADA INC.,
218275,/lra/reporting/public/registrar/view.do?method=get&registrationId=218275,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"February 06, 2018",,MERCK CANADA INC.,
231856,/lra/reporting/public/registrar/view.do?method=get&registrationId=231856,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"August  17, 2018",,MERCK CANADA INC.,
262041,/lra/reporting/public/registrar/view.do?method=get&registrationId=262041,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"April   23, 2019",,MERCK CANADA INC.,
298800,/lra/reporting/public/registrar/view.do?method=get&registrationId=298800,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"November 26, 2019",,MERCK CANADA INC.,
337164,/lra/reporting/public/registrar/view.do?method=get&registrationId=337164,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"July   22, 2020",,MERCK CANADA INC.,
378178,/lra/reporting/public/registrar/view.do?method=get&registrationId=378178,"Armstrong, Kathy",In House Lobbyist,Organization,Terminated,"March   03, 2021",,MERCK CANADA INC.,
412281,/lra/reporting/public/registrar/view.do?method=get&registrationId=412281,"Armstrong, Kathy",In House Lobbyist,Organization,Termination Pending,"July   27, 2021",,MERCK CANADA INC.,
443798,/lra/reporting/public/registrar/view.do?method=get&registrationId=443798,"Armstrong, Kathy",In House Lobbyist,Organization,Active,"July   06, 2021",,Organon Canada Inc.,
210810,/lra/reporting/public/registrar/view.do?method=get&registrationId=210810,"Arnold, Brant (BJ) J.",In House Lobbyist,Organization,Terminated,"November 16, 2017",,TransCanada PipeLines Limited,
226673,/lra/reporting/public/registrar/view.do?method=get&registrationId=226673,"Arnold, Brant (BJ) J.",In House Lobbyist,Organization,Terminated,"June   15, 2018",,TransCanada PipeLines Limited,
255819,/lra/reporting/public/registrar/view.do?method=get&registrationId=255819,"Arnold, Brant (BJ) J.",In House Lobbyist,Organization,Terminated,"February 20, 2019",,TransCanada PipeLines Limited,
212596,/lra/reporting/public/registrar/view.do?method=get&registrationId=212596,"Arora, Nita",In House Lobbyist,Organization,Terminated,"October  31, 2017",,HOFFMANN-LA ROCHE LIMITED,
224714,/lra/reporting/public/registrar/view.do?method=get&registrationId=224714,"Arora, Nita",In House Lobbyist,Organization,Terminated,"May    01, 2018",,HOFFMANN-LA ROCHE LIMITED,
250732,/lra/reporting/public/registrar/view.do?method=get&registrationId=250732,"Arora, Nita",In House Lobbyist,Organization,Terminated,"November 02, 2018",,HOFFMANN-LA ROCHE LIMITED,
287848,/lra/reporting/public/registrar/view.do?method=get&registrationId=287848,"Arora, Nita",In House Lobbyist,Organization,Terminated,"May    03, 2019",,HOFFMANN-LA ROCHE LIMITED,
302140,/lra/reporting/public/registrar/view.do?method=get&registrationId=302140,"Arora, Nita",In House Lobbyist,Organization,Terminated,"November 06, 2019",,HOFFMANN-LA ROCHE LIMITED,
304180,/lra/reporting/public/registrar/view.do?method=get&registrationId=304180,"Arpin, Pam",In House Lobbyist,Organization,Terminated,"January  14, 2020",,Canadian Pacific,
362927,/lra/reporting/public/registrar/view.do?method=get&registrationId=362927,"Arpin, Pam",In House Lobbyist,Organization,Terminated,"July   30, 2020",,Canadian Pacific,
379124,/lra/reporting/public/registrar/view.do?method=get&registrationId=379124,"Arpin, Pam",In House Lobbyist,Organization,Terminated,"February 02, 2021",,Canadian Pacific,
413105,/lra/reporting/public/registrar/view.do?method=get&registrationId=413105,"Arpin, Pam",In House Lobbyist,Organization,Termination Pending,"July   19, 2021",,Canadian Pacific,
11481905,/lra/reporting/public/registrar/view.do?method=get&registrationId=11481905,"Arsenault, Ashton",Consultant Lobbyist,Consultant Lobbyist,Terminated,"March   02, 2018",Lyft,,Crestview Strategy
10554334,/lra/reporting/public/registrar/view.do?method=get&registrationId=10554334,"Arsenault, Ashton",Consultant Lobbyist,Consultant Lobbyist,Terminated,"October  30, 2017",Prima Industries Ltd.,,Crestview Strategy
368399,/lra/reporting/public/registrar/view.do?method=get&registrationId=368399,"Arsenault, Ashton",Consultant Lobbyist,Consultant Lobbyist,Terminated,"July   31, 2020","Rothmans, Benson and Hedges",,Crestview Strategy
10110532,/lra/reporting/public/registrar/view.do?method=get&registrationId=10110532,"Arsenault, Ashton",Consultant Lobbyist,Consultant Lobbyist,Terminated,"July   31, 2019","Rothmans, Benson and Hedges",,Crestview Strategy
29780,/lra/reporting/public/registrar/view.do?method=get&registrationId=29780,"Atkinson, Valerie",In House Lobbyist,Organization,Terminated,"December 23, 2013",,Canadian Bankers Association,
41411,/lra/reporting/public/registrar/view.do?method=get&registrationId=41411,"Atkinson, Valerie",In House Lobbyist,Organization,Terminated,"August  13, 2014",,Canadian Bankers Association,
70131,/lra/reporting/public/registrar/view.do?method=get&registrationId=70131,"Atkinson, Valerie",In House Lobbyist,Organization,Terminated,"March   19, 2015",,Canadian Bankers Association,
95428,/lra/reporting/public/registrar/view.do?method=get&registrationId=95428,"Atkinson, Valerie",In House Lobbyist,Organization,Terminated,"October  15, 2015",,Canadian Bankers Association,
120992,/lra/reporting/public/registrar/view.do?method=get&registrationId=120992,"Atkinson, Valerie",In House Lobbyist,Organization,Terminated,"May    27, 2016",,Canadian Bankers Association,
148805,/lra/reporting/public/registrar/view.do?method=get&registrationId=148805,"Atkinson, Valerie",In House Lobbyist,Organization,Terminated,"January  20, 2017",,Canadian Bankers Association,
207186,/lra/reporting/public/registrar/view.do?method=get&registrationId=207186,"Atkinson, Valerie",In House Lobbyist,Organization,Terminated,"July   31, 2017",,Canadian Bankers Association,
736109,/lra/reporting/public/registrar/view.do?method=get&registrationId=736109,"Atkinson, Valerie",In House Lobbyist,Organization,Terminated,"May    10, 2013",,Canadian Bankers Association,
326804,/lra/reporting/public/registrar/view.do?method=get&registrationId=326804,"Au, Jamie",In House Lobbyist,Organization,Terminated,"May    12, 2020",,The Canada Life Assurance Company,
371077,/lra/reporting/public/registrar/view.do?method=get&registrationId=371077,"Au, Jamie",In House Lobbyist,Organization,Terminated,"December 14, 2020",,The Canada Life Assurance Company,
5882786,/lra/reporting/public/registrar/view.do?method=get&registrationId=5882786,"Austin, Michele",Consultant Lobbyist,Consultant Lobbyist,Terminated,"January  30, 2017","Local 99, International Association of Heat &amp; Frost Insulators and Allied Workers",,Summa Strategies
2642108,/lra/reporting/public/registrar/view.do?method=get&registrationId=2642108,"Austin, Michele",Consultant Lobbyist,Consultant Lobbyist,Terminated,"May    15, 2015",Western Convenience Stores Association,,Summa Strategies
7298828,/lra/reporting/public/registrar/view.do?method=get&registrationId=7298828,"Austin, Michele",Consultant Lobbyist,Consultant Lobbyist,Terminated,"September 07, 2018",Western Convenience Stores Association,,Summa Strategies
736107,/lra/reporting/public/registrar/view.do?method=get&registrationId=736107,"Babineau, Anne",In House Lobbyist,Organization,Terminated,"May    14, 2013",,Canada's Research-Based Pharmaceutical Companies (Rx&D),
443416,/lra/reporting/public/registrar/view.do?method=get&registrationId=443416,"Babineau, Anne",In House Lobbyist,Organization,Active,"September 13, 2021",,Innovative Medicines Canada (Médicaments novateurs Canada),
328328,/lra/reporting/public/registrar/view.do?method=get&registrationId=328328,"Babineau, Anne",In House Lobbyist,Organization,Terminated,"May    28, 2020",,Innovative Medicines Canada (Médicaments novateurs Canada),
372900,/lra/reporting/public/registrar/view.do?method=get&registrationId=372900,"Babineau, Anne",In House Lobbyist,Organization,Terminated,"December 03, 2020",,Innovative Medicines Canada (Médicaments novateurs Canada),
403051,/lra/reporting/public/registrar/view.do?method=get&registrationId=403051,"Babineau, Anne",In House Lobbyist,Organization,Terminated,"July   27, 2021",,Innovative Medicines Canada (Médicaments novateurs Canada),
